individual plan,individual plan text,income expenditure,income expenditure text,chapter,chapter text,title,function,title text,flex,page,target,year
15,Bundesministerium für Gesundheit,E,Übrige Einnahmen,1511,Zentral veranschlagte Verwaltungseinnahmen und -ausgaben,38107,890,Leistungen von Bundesbehörden zur Durchführung von ressortübergreifenden Aufgaben,,47.0,0,2024
15,Bundesministerium für Gesundheit,E,Verwaltungseinnahmen,1512,Bundesministerium,11101,314,"Gebühren, sonstige Entgelte",,55.0,300,2024
15,Bundesministerium für Gesundheit,E,Verwaltungseinnahmen,1512,Bundesministerium,11999,11,Vermischte Einnahmen,,55.0,60,2024
15,Bundesministerium für Gesundheit,E,Verwaltungseinnahmen,1512,Bundesministerium,13201,11,Erlöse aus der Veräußerung von beweglichen Sachen,,55.0,100,2024
15,Bundesministerium für Gesundheit,E,Übrige Einnahmen,1512,Bundesministerium,23601,11,Erstattung der Aufwendungen für die Prüfung des Spitzenverbandes Bund,,55.0,574,2024
15,Bundesministerium für Gesundheit,E,Übrige Einnahmen,1512,Bundesministerium,38103,890,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7,,55.0,0,2024
15,Bundesministerium für Gesundheit,E,Verwaltungseinnahmen,1513,Bundeszentrale für gesundheitliche Aufklärung,11101,314,"Gebühren, sonstige Entgelte",,63.0,3,2024
15,Bundesministerium für Gesundheit,E,Verwaltungseinnahmen,1513,Bundeszentrale für gesundheitliche Aufklärung,11901,314,Einnahmen aus Veröffentlichungen,,63.0,5,2024
15,Bundesministerium für Gesundheit,E,Verwaltungseinnahmen,1513,Bundeszentrale für gesundheitliche Aufklärung,11999,314,Vermischte Einnahmen,,63.0,220,2024
15,Bundesministerium für Gesundheit,E,Verwaltungseinnahmen,1513,Bundeszentrale für gesundheitliche Aufklärung,13201,314,Erlöse aus der Veräußerung von beweglichen Sachen,,63.0,0,2024
15,Bundesministerium für Gesundheit,E,Übrige Einnahmen,1513,Bundeszentrale für gesundheitliche Aufklärung,23601,314,Einnahmen aus Mitteln der GKV zur Umsetzung der Präventionsstrategie,,63.0,0,2024
15,Bundesministerium für Gesundheit,E,Übrige Einnahmen,1513,Bundeszentrale für gesundheitliche Aufklärung,38101,890,Leistungen von Bundesbehörden zur Durchführung von Aufträgen,,64.0,0,2024
15,Bundesministerium für Gesundheit,E,Übrige Einnahmen,1513,Bundeszentrale für gesundheitliche Aufklärung,38103,890,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7,,64.0,0,2024
15,Bundesministerium für Gesundheit,E,Verwaltungseinnahmen,1515,Paul-Ehrlich-Institut,11101,314,"Gebühren, sonstige Entgelte",,71.0,20966,2024
15,Bundesministerium für Gesundheit,E,Verwaltungseinnahmen,1515,Paul-Ehrlich-Institut,11999,314,Vermischte Einnahmen,,71.0,0,2024
15,Bundesministerium für Gesundheit,E,Verwaltungseinnahmen,1515,Paul-Ehrlich-Institut,12401,314,"Einnahmen aus Vermietung, Verpachtung und Nutzung",,71.0,78,2024
15,Bundesministerium für Gesundheit,E,Verwaltungseinnahmen,1515,Paul-Ehrlich-Institut,12902,314,Einnahmen des Prüflabors für In-vitro-Diagnostika,,72.0,1192,2024
15,Bundesministerium für Gesundheit,E,Verwaltungseinnahmen,1515,Paul-Ehrlich-Institut,13201,314,Erlöse aus der Veräußerung von beweglichen Sachen,,72.0,60,2024
15,Bundesministerium für Gesundheit,E,Übrige Einnahmen,1515,Paul-Ehrlich-Institut,38101,890,Leistungen von Bundesbehörden zur Durchführung von Aufträgen,,72.0,0,2024
15,Bundesministerium für Gesundheit,E,Übrige Einnahmen,1515,Paul-Ehrlich-Institut,38103,890,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7,,72.0,0,2024
15,Bundesministerium für Gesundheit,E,Verwaltungseinnahmen,1516,Bundesinstitut für Arzneimittel und Medizinprodukte,11101,314,"Gebühren, sonstige Entgelte",,81.0,74200,2024
15,Bundesministerium für Gesundheit,E,Verwaltungseinnahmen,1516,Bundesinstitut für Arzneimittel und Medizinprodukte,11201,314,"Geldstrafen, Geldbußen und Gerichtskosten",,81.0,40,2024
15,Bundesministerium für Gesundheit,E,Verwaltungseinnahmen,1516,Bundesinstitut für Arzneimittel und Medizinprodukte,11901,314,Einnahmen aus Veröffentlichungen,,81.0,150,2024
15,Bundesministerium für Gesundheit,E,Verwaltungseinnahmen,1516,Bundesinstitut für Arzneimittel und Medizinprodukte,11999,314,Vermischte Einnahmen,,82.0,841,2024
15,Bundesministerium für Gesundheit,E,Verwaltungseinnahmen,1516,Bundesinstitut für Arzneimittel und Medizinprodukte,12401,314,"Einnahmen aus Vermietung, Verpachtung und Nutzung",,82.0,3,2024
15,Bundesministerium für Gesundheit,E,Verwaltungseinnahmen,1516,Bundesinstitut für Arzneimittel und Medizinprodukte,12902,314,Einnahmen aus der Cannabis-Agentur,,83.0,0,2024
15,Bundesministerium für Gesundheit,E,Verwaltungseinnahmen,1516,Bundesinstitut für Arzneimittel und Medizinprodukte,13201,314,Erlöse aus der Veräußerung von beweglichen Sachen,,83.0,40,2024
15,Bundesministerium für Gesundheit,E,Übrige Einnahmen,1516,Bundesinstitut für Arzneimittel und Medizinprodukte,23601,314,Erstattung der Kosten der Datentransparenz (gem. § 303a Absatz 1 SGB V),,83.0,0,2024
15,Bundesministerium für Gesundheit,E,Übrige Einnahmen,1516,Bundesinstitut für Arzneimittel und Medizinprodukte,23602,314,Erstattung der Kosten des Beschäftigtenverzeichnisses,,83.0,0,2024
15,Bundesministerium für Gesundheit,E,Übrige Einnahmen,1516,Bundesinstitut für Arzneimittel und Medizinprodukte,26101,314,Erstattungen von Verwaltungskosten aus dem Inland,,83.0,0,2024
15,Bundesministerium für Gesundheit,E,Übrige Einnahmen,1516,Bundesinstitut für Arzneimittel und Medizinprodukte,38101,890,Leistungen von Bundesbehörden zur Durchführung von Aufträgen,,83.0,0,2024
15,Bundesministerium für Gesundheit,E,Übrige Einnahmen,1516,Bundesinstitut für Arzneimittel und Medizinprodukte,38103,890,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7,,83.0,0,2024
15,Bundesministerium für Gesundheit,E,Verwaltungseinnahmen,1517,Robert Koch-Institut,11101,314,"Gebühren, sonstige Entgelte",,94.0,25,2024
15,Bundesministerium für Gesundheit,E,Verwaltungseinnahmen,1517,Robert Koch-Institut,11999,314,Vermischte Einnahmen,,94.0,0,2024
15,Bundesministerium für Gesundheit,E,Verwaltungseinnahmen,1517,Robert Koch-Institut,12401,314,"Einnahmen aus Vermietung, Verpachtung und Nutzung",,94.0,6,2024
15,Bundesministerium für Gesundheit,E,Verwaltungseinnahmen,1517,Robert Koch-Institut,12901,314,Einnahmen aus Vermächtnissen,,94.0,0,2024
15,Bundesministerium für Gesundheit,E,Verwaltungseinnahmen,1517,Robert Koch-Institut,13201,314,Erlöse aus der Veräußerung von beweglichen Sachen,,95.0,20,2024
15,Bundesministerium für Gesundheit,E,Übrige Einnahmen,1517,Robert Koch-Institut,38101,890,Leistungen von Bundesbehörden zur Durchführung von Aufträgen,,95.0,0,2024
15,Bundesministerium für Gesundheit,E,Übrige Einnahmen,1517,Robert Koch-Institut,38103,890,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7,,95.0,0,2024
16,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",E,Verwaltungseinnahmen,1601,Umweltschutz,11999,332,Vermischte Einnahmen,,7.0,2000,2024
16,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",E,Verwaltungseinnahmen,1601,Umweltschutz,12401,332,"Einnahmen aus Vermietung, Verpachtung und Nutzung",,7.0,77,2024
16,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",E,Verwaltungseinnahmen,1601,Umweltschutz,12901,332,Erlöse aus dem Verkauf von Sonderpostwertzeichen mit Zuschlag zugunsten des Umweltschutzes,,7.0,0,2024
16,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",E,Verwaltungseinnahmen,1601,Umweltschutz,13201,332,Erlöse aus der Veräußerung von beweglichen Sachen,,7.0,5,2024
16,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",E,Verwaltungseinnahmen,1601,Umweltschutz,13202,332,Erlöse aus der Veräußerung von Emissionsberechtigungen zur Refinanzierung der Deutschen Emissionshandelsstelle,,7.0,43477,2024
16,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",E,Übrige Einnahmen,1601,Umweltschutz,38103,890,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7,,7.0,0,2024
16,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",E,Verwaltungseinnahmen,1603,Zwischenlagerung und Endlagerung radioaktiver Abfälle,11101,341,"Gebühren, sonstige Entgelte",,24.0,25809,2024
16,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",E,Verwaltungseinnahmen,1603,Zwischenlagerung und Endlagerung radioaktiver Abfälle,11909,341,Vermischte Einnahmen,,24.0,2117,2024
16,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",E,Verwaltungseinnahmen,1603,Zwischenlagerung und Endlagerung radioaktiver Abfälle,12401,341,"Einnahmen aus Vermietung, Verpachtung und Nutzung",,24.0,1,2024
16,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",E,Übrige Einnahmen,1603,Zwischenlagerung und Endlagerung radioaktiver Abfälle,34101,342,Einnahmen für die Endlagerung radioaktiver Abfälle,,24.0,531546,2024
16,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",E,Übrige Einnahmen,1603,Zwischenlagerung und Endlagerung radioaktiver Abfälle,34102,342,Einnahmen für die Zwischenlagerung radioaktiver Abfälle,,25.0,433083,2024
16,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",E,Verwaltungseinnahmen,1604,Naturschutz,11101,332,"Gebühren, sonstige Entgelte",,31.0,0,2024
16,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",E,Verwaltungseinnahmen,1604,Naturschutz,11999,332,Vermischte Einnahmen,,31.0,1000,2024
16,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",E,Übrige Einnahmen,1604,Naturschutz,38103,890,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7,,31.0,0,2024
16,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",E,Verwaltungseinnahmen,1605,Nukleare Sicherheit und Strahlenschutz,11999,342,Vermischte Einnahmen,,40.0,1000,2024
16,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",E,Übrige Einnahmen,1605,Nukleare Sicherheit und Strahlenschutz,38103,890,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7,,40.0,0,2024
16,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",E,Verwaltungseinnahmen,1608,Verbraucherpolitik,11999,59,Vermischte Einnahmen,,47.0,0,2024
16,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",E,Übrige Einnahmen,1608,Verbraucherpolitik,38103,890,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7,,47.0,0,2024
16,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",E,Übrige Einnahmen,1611,Zentral veranschlagte Verwaltungseinnahmen und -ausgaben,28209,11,"Einnahmen aus Sponsoring, Spenden und ähnlichen freiwilligen Geldleistungen",,54.0,0,2024
16,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",E,Übrige Einnahmen,1611,Zentral veranschlagte Verwaltungseinnahmen und -ausgaben,38103,890,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7,,54.0,0,2024
16,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",E,Übrige Einnahmen,1611,Zentral veranschlagte Verwaltungseinnahmen und -ausgaben,38107,890,Leistungen von Bundesbehörden zur Durchführung von ressortübergreifenden Aufgaben,,54.0,0,2024
16,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",E,Verwaltungseinnahmen,1612,Bundesministerium,11121,331,"Gebühren, sonstige Entgelte",,63.0,0,2024
16,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",E,Verwaltungseinnahmen,1612,Bundesministerium,11999,11,Vermischte Einnahmen,,63.0,10,2024
16,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",E,Verwaltungseinnahmen,1612,Bundesministerium,12401,11,"Einnahmen aus Vermietung, Verpachtung und Nutzung",,63.0,2,2024
16,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",E,Verwaltungseinnahmen,1612,Bundesministerium,13201,11,Erlöse aus der Veräußerung von beweglichen Sachen,,63.0,0,2024
16,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",E,Übrige Einnahmen,1612,Bundesministerium,38101,890,Leistungen von Bundesbehörden zur Durchführung von Aufträgen,,63.0,0,2024
16,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",E,Übrige Einnahmen,1612,Bundesministerium,38103,890,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7,,63.0,0,2024
16,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",E,Verwaltungseinnahmen,1613,Umweltbundesamt,11101,331,"Gebühren, sonstige Entgelte",,68.0,6580,2024
16,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",E,Verwaltungseinnahmen,1613,Umweltbundesamt,11191,331,"Gebühren, sonstige Entgelte",,68.0,0,2024
16,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",E,Verwaltungseinnahmen,1613,Umweltbundesamt,11201,331,"Geldstrafen, Geldbußen und Gerichtskosten",,68.0,1638,2024
16,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",E,Verwaltungseinnahmen,1613,Umweltbundesamt,11901,331,Einnahmen aus Veröffentlichungen,,69.0,4,2024
16,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",E,Verwaltungseinnahmen,1613,Umweltbundesamt,11999,331,Vermischte Einnahmen,,69.0,0,2024
16,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",E,Verwaltungseinnahmen,1613,Umweltbundesamt,12401,331,"Einnahmen aus Vermietung, Verpachtung und Nutzung",,69.0,11,2024
16,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",E,Verwaltungseinnahmen,1613,Umweltbundesamt,13201,331,Erlöse aus der Veräußerung von beweglichen Sachen,,69.0,2,2024
16,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",E,Übrige Einnahmen,1613,Umweltbundesamt,26101,331,Erstattungen von Verwaltungskosten,,69.0,15,2024
16,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",E,Übrige Einnahmen,1613,Umweltbundesamt,38101,890,Leistungen von Bundesbehörden zur Durchführung von Aufträgen,,69.0,0,2024
16,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",E,Übrige Einnahmen,1613,Umweltbundesamt,38103,890,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7,,69.0,0,2024
16,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",E,Verwaltungseinnahmen,1614,Bundesamt für Naturschutz,11101,331,"Gebühren, sonstige Entgelte",,76.0,1212,2024
16,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",E,Verwaltungseinnahmen,1614,Bundesamt für Naturschutz,11201,331,"Geldstrafen, Geldbußen und Gerichtskosten",,76.0,60,2024
16,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",E,Verwaltungseinnahmen,1614,Bundesamt für Naturschutz,11999,331,Vermischte Einnahmen,,76.0,200,2024
16,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",E,Verwaltungseinnahmen,1614,Bundesamt für Naturschutz,12401,331,"Einnahmen aus Vermietung, Verpachtung und Nutzung",,76.0,211,2024
16,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",E,Verwaltungseinnahmen,1614,Bundesamt für Naturschutz,12502,331,Einnahmen aus dem Kantinenbetrieb der Internationalen Naturschutzakademie Insel Vilm,,76.0,168,2024
16,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",E,Verwaltungseinnahmen,1614,Bundesamt für Naturschutz,13201,11,Erlöse aus der Veräußerung von beweglichen Sachen,,77.0,0,2024
16,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",E,Übrige Einnahmen,1614,Bundesamt für Naturschutz,26101,331,Erstattung von Verwaltungsausgaben,,77.0,10,2024
16,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",E,Übrige Einnahmen,1614,Bundesamt für Naturschutz,38101,890,Leistungen von Bundesbehörden zur Durchführung von Aufträgen,,77.0,0,2024
16,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",E,Übrige Einnahmen,1614,Bundesamt für Naturschutz,38103,890,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7,,77.0,0,2024
16,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",E,Verwaltungseinnahmen,1615,Bundesamt für die Sicherheit der nuklearen Entsorgung,11101,341,"Gebühren, sonstige Entgelte",,82.0,9059,2024
16,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",E,Verwaltungseinnahmen,1615,Bundesamt für die Sicherheit der nuklearen Entsorgung,11999,341,Vermischte Einnahmen,,82.0,5,2024
16,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",E,Verwaltungseinnahmen,1615,Bundesamt für die Sicherheit der nuklearen Entsorgung,12401,341,"Einnahmen aus Vermietung, Verpachtung und Nutzung",,82.0,0,2024
16,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",E,Verwaltungseinnahmen,1615,Bundesamt für die Sicherheit der nuklearen Entsorgung,13201,341,Erlöse aus der Veräußerung von beweglichen Sachen,,82.0,0,2024
16,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",E,Übrige Einnahmen,1615,Bundesamt für die Sicherheit der nuklearen Entsorgung,26101,341,Erstattung von Verwaltungsausgaben,,83.0,0,2024
16,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",E,Übrige Einnahmen,1615,Bundesamt für die Sicherheit der nuklearen Entsorgung,28201,341,Beiträge Dritter zur Finanzierung der Geschäftsstelle des Kerntechnischen Ausschusses,,83.0,0,2024
16,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",E,Übrige Einnahmen,1615,Bundesamt für die Sicherheit der nuklearen Entsorgung,38101,890,Leistungen von Bundesbehörden zur Durchführung von Aufträgen,,83.0,0,2024
16,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",E,Übrige Einnahmen,1615,Bundesamt für die Sicherheit der nuklearen Entsorgung,38103,890,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7,,83.0,0,2024
